Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
MAIARA SANTOS DE CARVALHO;MAIARA SANTOS;Deputado Federal;5059;PSOL;Deferido;PSOL
MANOEL MESSIAS DE SOUSA OLIVEIRA;MARROM DE ILHÉUS;Deputado Federal;5022;PSOL;Deferido;PSOL
MANOEL SANTOS LIMA;MANOEL LIMA;Deputado Federal;5151;PEN;Indeferido;POR UMA BAHIA LIVRE E JUSTA
MARCELO AUGUSTO EVANGELISTA SOUSA;MARCELO EVANGELISTA;Deputado Federal;5112;PEN;Indeferido;POR UMA BAHIA LIVRE E JUSTA
MARCELO BORGES BOTELHO;MARCELO BOTELHO;Deputado Federal;4323;PV;Deferido;JUNTOS SOMOS FORTES
MARCELO DE MELO SILVA;MARCELO MELO;Deputado Federal;2588;DEM;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
MARCELO SIQUEIRA BARRETO;MARCELO BARRETO;Deputado Federal;5454;PPL;Aguardando julgamento;UM NOVO CAMINHO PARA  A BAHIA
MÁRCIO CARLOS MARINHO;MÁRCIO MARINHO;Deputado Federal;1010;PRB;Deferido;UNIDOS POR UMA BAHIA MELHOR
MARCIO DE JESUS BEZERRA;CABO MARCIO;Deputado Federal;2833;PRTB;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
MARCIO VINICIUS FEITOSA RAMOS;MARCIO FEITOSA;Deputado Federal;5033;PSOL;Deferido;PSOL
MARCOS ANTÔNIO MEDRADO;MARCOS MEDRADO;Deputado Federal;7788;SD;Deferido;UNIDOS POR UMA BAHIA MELHOR
MARCOS MUSSE MESQUITA MACEDO;MARCOS MUSSE;Deputado Federal;5080;PSOL;Aguardando julgamento;PSOL
MARIA ALVES SANTANA;MARIA SANTANA;Deputado Federal;2851;PRTB;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
MARIA ANGELA PEREIRA DOS SANTOS;MARIA ANGELA;Deputado Federal;3666;PTC;Indeferido;JUNTOS SOMOS FORTES
MARIA ANGELA PEREIRA DOS SANTOS;MARIA ANGELA;Deputado Federal;3666;PTC;Não conhecimento do pedido;JUNTOS SOMOS FORTES
MARIA AUXILIADORA DE JESUS MENEZES;DORA;Deputado Federal;3678;PTC;Não conhecimento do pedido;JUNTOS SOMOS FORTES
MARIA AUXILIADORA DE JESUS MENEZES;DORA;Deputado Federal;3678;PTC;Indeferido;JUNTOS SOMOS FORTES
MARIA BERNADETE DOS SANTOS;BERNA;Deputado Federal;3688;PTC;Não conhecimento do pedido;JUNTOS SOMOS FORTES
