Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOSÉ MARIA DE FREITAS MOREIRA;MOREIRA DA FARMÁCIA;Deputado Estadual;55000;PSD;Deferido;PSD
JOSE MARIA SORIANO DE AMARAL;CHARLES SORIANO;Deputado Estadual;22136;PR;Deferido;Aliança Por Um Acre Melhor III
JOSE MARQUES LEITE NETO;MIRABOR LEITE;Deputado Estadual;15678;PMDB;Deferido;POR UM ACRE MELHOR II
JOSÉ MASTRANGELO FILHO;JOSÉ MASTRANGELO;Deputado Estadual;23444;PPS;Deferido;Aliança Por Um Acre Melhor III
JOSE MENEZES SANTOS;MENEZES;Deputado Estadual;13899;PT;Deferido;FRENTE POPULAR DO ACRE 5
JOSÉ MOREIRA DE ANDRADE FILHO;ANDRADE FILHO;Deputado Estadual;27933;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
JOSE NILTON MELO DE OLIVEIRA;NENO;Deputado Estadual;23222;PPS;Deferido;Aliança Por Um Acre Melhor III
JOSÉ PINHEIRO DE ALENCAR;ZEQUINHA;Deputado Estadual;55100;PSD;Deferido;PSD
JOSE RAIMILDO DE LIMA;JOSÉ RAIMILDO;Deputado Estadual;43789;PV;Deferido;PRODUZIR PARA EMPREGAR
JOSÉ ROBERTO PINTO DE LIMA;ROBERTO PINTO;Deputado Estadual;10111;PRB;Deferido;Frente Trabalhista Republicana Humanista Livre
JOSE RONALDO FREIRE DE ARAUJO;RONALDO;Deputado Estadual;13338;PT;Deferido;FRENTE POPULAR DO ACRE 5
JOSÉ RONALDO PESSOA PEREIRA;ZÉ RONALDO;Deputado Estadual;40444;PSB;Aguardando julgamento;PSB
JOSE TARCISIO MEDEIROS DE MORAES;TARCISIO PINHEIRO;Deputado Estadual;44345;PRP;Deferido;PRP
JOSÉ WAGNO DE MOURA AIRES;WAGNO AIRES;Deputado Estadual;20775;PSC;Deferido;POR UM ACRE MELHOR II
JOSEAN BARBOSA VIEIRA;JOSEAN BARBOSA;Deputado Estadual;36222;PTC;Deferido;POR UM ACRE MELHOR II
JOSEDATE VALDEZ DE ARAÚJO;JOSEDATE VALDEZ;Deputado Estadual;70883;PT do B;Deferido;POR UM ACRE MELHOR II
