Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
AILTON DOMINGUES MACHADO;AÍLTON AGULHA;Deputado Estadual;25640;DEM;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
AILTON FERREIRA BOTELHO;BOTELHO;Deputado Estadual;22453;PR;Aguardando julgamento;PR E PROS
ALAMIR PENNA GONÇALVES;ALAMIR DO VIME;Deputado Estadual;65150;PC do B;Aguardando julgamento;PC do B
ALAOR DAMIAO DE SOUZA;PROFº ALAOR DAMIAO;Deputado Estadual;36456;PTC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
ALARCON DE SOUZA LIMEIRA;ALARCON LIMEIRA;Deputado Estadual;43056;PV;Aguardando julgamento;PV
ALBERTO CLÁUDIO GUIMARÃES MAIA CASTRO;BETINHO MAIA CASTRO CORRETOR;Deputado Estadual;25252;DEM;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
ALBERTO FERREIRA DE ARAUJO;ALBERTO ARAUJO;Deputado Estadual;65500;PC do B;Aguardando julgamento;PC do B
ALBERTO MEDEIROS SOUZA;MIRUNGA;Deputado Estadual;22800;PR;Aguardando julgamento;PR E PROS
ALBERTO ZANINI CAIXINHAS;CAIXINHAS;Deputado Estadual;10017;PRB;Aguardando julgamento;PRB
ALBINO OLIVEIRA BATISTA;ALBINO BATISTA;Deputado Estadual;45605;PSDB;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
ALCENIR DE OLIVEIRA MARIANO;ALCENIR MARIANO;Deputado Estadual;44333;PRP;Aguardando julgamento;PRP
ALCENIR MATEUS ANTONIO;ALCENIR BOB;Deputado Estadual;65981;PC do B;Aguardando julgamento;PC do B
ALCEU TOTTI SILVEIRA;ALCEU DISPOR;Deputado Estadual;54176;PPL;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
ALCIDES DE MOURA ROLIM FILHO;DR. ALCIDES ROLIM;Deputado Estadual;44607;PRP;Aguardando julgamento;PRP
ALDECYR MALDONADO;CICI MALDONADO;Deputado Estadual;17052;PSL;Aguardando julgamento;PSL
ALDENIR OLIVEIRA MILITÃO;ALDENIR MILITÃO;Deputado Estadual;25111;DEM;Renúncia;PACTO PELO RIO DE JANEIRO E O BRASIL
ALDENIR ROMUALDO DE SANT'ANNA;DENIR;Deputado Estadual;25210;DEM;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
ALDO DA SILVA BRUNO;ALDO BRUNO;Deputado Estadual;31177;PHS;Aguardando julgamento;PHS
ALDO DE OLIVEIRA LOPES;ALDO LOPES;Deputado Estadual;10321;PRB;Aguardando julgamento;PRB
ALDO JABES SILVA AGUIAR;ALDO AGUIAR DE TOCOS;Deputado Estadual;45555;PSDB;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
ALEJANDRO JOSE SOARES DA SILVA;ALEJANDRO;Deputado Estadual;17415;PSL;Aguardando julgamento;PSL
ALEKSANDRO GOMES MACIEIRA LOPES;ALEK GOMES;Deputado Estadual;55200;PSD;Aguardando julgamento;PSD
ALESSANDRA DOS SANTOS MIRANDA LISEU;ALESSANDRALEGRIA;Deputado Estadual;14045;PTB;Aguardando julgamento;JUNTOS PELO TRABALHISMO
ALESSANDRO CACIANO ANDRADE;ALESSANDRO ANDRADE;Deputado Estadual;23222;PPS;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
ALESSANDRO DIAS MARTINS;XANDY CHURROS;Deputado Estadual;36223;PTC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
ALESSANDRO FIRMINO;LEK-BOM;Deputado Estadual;17653;PSL;Aguardando julgamento;PSL
ALESSANDRO MANOEL RODRIGUES;PROF. ALESSANDRO RODRIGUES;Deputado Estadual;14444;PTB;Aguardando julgamento;JUNTOS PELO TRABALHISMO
ALESSANDRO MOUZINHO CASSERES;MOUZINHO CASSERES;Deputado Estadual;51000;PEN;Aguardando julgamento;PEN
ALESSANDRO STOLLER DE NOVAIS;ALESSANDRO STOLLER;Deputado Estadual;40789;PSB;Aguardando julgamento;PSB
ALEX ANTONIO DIAS PRADO;ALEX PRADO;Deputado Estadual;12246;PDT;Aguardando julgamento;PDT
ALEX ANTUNES DA SILVA;ALEX ANTUNES;Deputado Estadual;17767;PSL;Aguardando julgamento;PSL
ALEX JORGE DE SOUZA VERAS;ALEX VERAS;Deputado Estadual;40019;PSB;Aguardando julgamento;PSB
ALEX LÚCIO DA SILVA;ALEX CARIOCA;Deputado Estadual;20021;PSC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
ALEX NICODEMOS DE OLIVEIRA;LELECO;Deputado Estadual;14223;PTB;Aguardando julgamento;JUNTOS PELO TRABALHISMO
ALEXANDER DE SOUZA DEL PRIORE;PROFESSOR ALEXANDER DEL PRIORE;Deputado Estadual;55155;PSD;Aguardando julgamento;PSD
ALEXANDER JOSÉ NUNES SANTANA;ALEX SANTANA;Deputado Estadual;50006;PSOL;Aguardando julgamento;PSOL
ALEXANDRE BELLINI;ALEXANDRE GOTA;Deputado Estadual;50800;PSOL;Aguardando julgamento;PSOL
