Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
FRANCISCO DE ASSIS MEDEIROS;FRANCISCO MEDEIROS;Deputado Estadual;10123;PRB;Aguardando julgamento;RENOVA TOCANTINS
FRANCISCO KLEBER MELO DAMASCENO;KLEBER DO PARAÍBA;Deputado Estadual;43015;PV;Deferido;Frente Popular por uma Alternativa de Mudança
FRANCYNARA MOTA DE OLIVEIRA ASSIS FRANCELINO;PROFESSORA FRANCYARA;Deputado Estadual;12777;PDT;Aguardando julgamento;RENOVA TOCANTINS
GASPAR DE SOUSA CASTRO;IRMAO GASPAR;Deputado Estadual;50222;PSOL;Deferido;PSOL
GENÉSIO SAMPAIO FILHO;GENÉSIO TOCANTINS;Deputado Estadual;43443;PV;Deferido;Frente Popular por uma Alternativa de Mudança
GERALDO DA CUNHA PACHECO JUNIOR;JUNIOR PACHECO;Deputado Estadual;15222;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
GERSON SILVANO DE PAIVA FILHO;GERSON DE PAIVA;Deputado Estadual;15115;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
GEYLSON NERES GOMES;GEYLSON;Deputado Estadual;15666;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
GILMAR ALVES PINHEIRO;GILMAR PINHEIRO;Deputado Estadual;13210;PT;Aguardando julgamento;Frente Popular por uma Alternativa de Mudança
GILMAR FERREIRA ARAUJO;GILMAR FERREIRA;Deputado Estadual;50013;PSOL;Deferido;PSOL
GISLENE ALVES FEITOSA;ZIZINHA;Deputado Estadual;15444;PMDB;Indeferido;A EXPERIENCIA FAZ A MUDANÇA 2
GLAUCIENE GONÇALVES DA SILVA FERREIRA;GLAUCIENE;Deputado Estadual;77888;SD;Deferido;TOCANTINS OLHANDO PRA FRENTE
GLAUCO RAFAEL DA COSTA MADUREIRA;GLAUCO RAFAEL;Deputado Estadual;12222;PDT;Aguardando julgamento;RENOVA TOCANTINS
GLAUDESON ALVES DOS SANTOS;GLAUDESON SANTOS;Deputado Estadual;15680;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
GLEYSON RAMOS DE SOUSA;GLEYSON RAMOS;Deputado Estadual;43222;PV;Deferido;Frente Popular por uma Alternativa de Mudança
GOIACIARA TAVARES CRUZ;GOIACIARA CRUZ;Deputado Estadual;55555;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
GUSTAVO COUTINHO BORGES;GUSTAVO BORGES;Deputado Estadual;11000;PP;Deferido;TOCANTINS OLHANDO PRA FRENTE
HELIO SANTANA ARAUJO;HÉLIO SANTANA;Deputado Estadual;31000;PHS;Aguardando julgamento;RENOVA TOCANTINS
HIDER ALENCAR;DR. HIDER ALENCAR;Deputado Estadual;13113;PT;Deferido;Frente Popular por uma Alternativa de Mudança
HO CHE MIN SILVA DE ARAUJO;HO - CHE - MIN;Deputado Estadual;55888;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
HOMERO BARRETO JUNIOR;HOMERO JUNIOR;Deputado Estadual;31111;PHS;Aguardando julgamento;RENOVA TOCANTINS
IDELMAR MIRANDA VELASQUE;IDELMAR MIRANDA;Deputado Estadual;12312;PDT;Aguardando julgamento;RENOVA TOCANTINS
IDERVAL JOÃO DA SILVA;IDERVAL;Deputado Estadual;77123;SD;Deferido;TOCANTINS OLHANDO PRA FRENTE
ILDENI FERNANDES VIEIRA;ILDENE FERNANDES;Deputado Estadual;40344;PSB;Deferido;PSB
INGRID DAIANE ABREU DE SOUSA;INGRID DAIANE;Deputado Estadual;43800;PV;Deferido;Frente Popular por uma Alternativa de Mudança
IRINEU HONORATO DA SILVA FILHO;IRINEU FILHO;Deputado Estadual;50555;PSOL;Deferido;PSOL
IRIS GOMES DE ALMEIDA;IRIS GOMES;Deputado Estadual;19100;PTN;Deferido;REAGE TOCANTINS
ISAIAS DOS SANTOS NETO;NETO DE ARAGUATINS;Deputado Estadual;31456;PHS;Aguardando julgamento;RENOVA TOCANTINS
ISSAM SAADO;ISSAM SAADO;Deputado Estadual;15153;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
IVAN ALVES DE OLIVEIRA;IVAN VAQUEIRO;Deputado Estadual;15000;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
