Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
LUIZ CARLOS CORREIA DE LIMA;LUCAS DE LIMA DO AMOR SEM FIM;Deputado Estadual;11100;PP;Deferido;PP
LUIZ CARLOS FERREIRA JÚNIOR;LUIZ JÚNIOR;Deputado Estadual;31031;PHS;Deferido;MS CADA VEZ MELHOR III
LUIZ FELIPE RIBEIRO ORRO;FELIPE ORRO;Deputado Estadual;12345;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
LUZ CÁTHIA RAMOS;PROF. LUZ CÁTHIA;Deputado Estadual;45555;PSDB;Deferido;NOVO TEMPO
LUZIA DOS SANTOS VIANA ZANETTE;LUZIA VIANA;Deputado Estadual;12121;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
MACIEL MUNIZ DIAS;MACIEL DIAS;Deputado Estadual;40444;PSB;Deferido;MS CADA VEZ MELHOR III
MAGALI REGINA DE SOUZA;MAGALI BRITTO;Deputado Estadual;27127;PSDC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
MAICON CLEYTHON RODRIGUES NOGUEIRA;MAICON NOGUEIRA;Deputado Estadual;15515;PMDB;Deferido;PMDB
MAISA DE SOUZA COSTA;MAISA SOUZA;Deputado Estadual;19566;PTN;Deferido;PTN
MARA ELISA NAVACCHI CASEIRO;MARA CASEIRO;Deputado Estadual;70000;PT do B;Deferido;MS CADA VEZ MELHOR III
MARCELO AGUILAR IUNES;MARCELO IUNES;Deputado Estadual;12412;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
MARCELO DE MOURA BLUMA;MARCELO BLUMA;Deputado Estadual;43456;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
MARCELO FERNANDES DE OLIVEIRA;PROFESSOR MARCELO FERNANDES;Deputado Estadual;36123;PTC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
MARCIA APARECIDA PEREIRA DOS SANTOS BORNIA;MARCIA BORNIA;Deputado Estadual;31777;PHS;Deferido;MS CADA VEZ MELHOR III
MÁRCIA BIZARI SANCHES;MÁRCIA SANCHES;Deputado Estadual;15624;PMDB;Deferido;PMDB
MARCIA JACOB;MARCIA JACOB;Deputado Estadual;45345;PSDB;Deferido;NOVO TEMPO
MARCIO FERNANDES;MARCIO FERNANDES;Deputado Estadual;70123;PT do B;Deferido;MS CADA VEZ MELHOR III
MARCOS ALEXANDRE BOCATO;MARCOS BOCATO;Deputado Estadual;65555;PC do B;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
MARCOS ANTONIO SANCHES DA FONSECA;MARCOS SANCHES;Deputado Estadual;20888;PSC;Renúncia;MS CADA VEZ MELHOR III
MARCOS CIRILIO SANTOS;MARCOS PIERRY;Deputado Estadual;55155;PSD;Deferido;NOVO TEMPO
MARCOS MARCELLO TRAD;MARQUINHOS TRAD;Deputado Estadual;15800;PMDB;Deferido;PMDB
MARCOS TROQUEZ;MARCOS TROQUEZ;Deputado Estadual;27223;PSDC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
MARCUS DOUGLAS MIRANDA;DR. MARCUS DOUGLAS;Deputado Estadual;33123;PMN;Deferido;NOVO TEMPO
MARGARIDA GONÇALVES MARTINEZ;MARGARIDA GONÇALVES;Deputado Estadual;43033;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
MARI LUCI DO NASCIMENTO CORREA;ENFERMEIRA MARI LUCI;Deputado Estadual;11333;PP;Indeferido;PP
MARIA ANTONIETA AMORIM DOS SANTOS;ANTONIETA AMORIM;Deputado Estadual;15615;PMDB;Deferido;PMDB
MARIA APARECIDA DE OLIVEIRA DO AMARAL;ENFERMEIRA CIDA AMARAL;Deputado Estadual;13789;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
MARIA BENEDITA GARCIA LEITE;MARIA NOGUEIRA;Deputado Estadual;54444;PPL;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
MARIA CAMPAGNA VICENTE BUENO;MARIA CAMPAGNA;Deputado Estadual;12727;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
MARIA CAMPOS MENDES;POLICIAL MARIA CAMPOS;Deputado Estadual;15007;PMDB;Deferido;PMDB
MARIA CECILIA AMENDOLA DA MOTTA;PROFESSORA CECILIA;Deputado Estadual;45000;PSDB;Deferido;NOVO TEMPO
MARIA CILENE DOS SANTOS LENCINA;CILENE SANTOS;Deputado Estadual;19090;PTN;Deferido;PTN
MARIA DE LOURDES MONTEIRO GODOI;LOURDES MONTEIRO;Deputado Estadual;14000;PTB;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
MARIA DERLI JAIME;DERLI JAIME;Deputado Estadual;15456;PMDB;Deferido;PMDB
MARIA HELENA MARQUES FERREIRA;HELENA MARQUES;Deputado Estadual;15044;PMDB;Deferido;PMDB
MARIA JOSE RICARDO SANTOS;MARIAZINHA;Deputado Estadual;17222;PSL;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
MARIA JOSÉ VIEIRA;ZEZA;Deputado Estadual;15900;PMDB;Indeferido;PMDB
MARIA REGINA DOS SANTOS;REGINA ENFERMEIRA;Deputado Estadual;44444;PRP;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
MARIA ROSA GOMES DA SILVA;ROSA JATOBA;Deputado Estadual;65065;PC do B;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
MARIA ROSANA RODRIGUES PINTO GAMA;MARIA ROSANA;Deputado Estadual;13813;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
MARIA TERESA BARROS LIMA;MARIA TERESA;Deputado Estadual;13103;PT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS III
